video_name,frame_number,frame_gt,frame_prediction,tubelet_index,tubelet_center,tubelet_confidence,tubelet_path
00_06_10_to_00_06_27,487,1,1,0,486,0.9997206330299377,data\tubelets\test\test_012368.npy
00_06_10_to_00_06_27,487,1,1,1,487,0.9987886548042297,data\tubelets\test\test_012369.npy
00_06_10_to_00_06_27,487,1,1,2,488,0.9983335137367249,data\tubelets\test\test_012370.npy
2019_09_02_C0002_3700_mavic,901,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,146,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,204,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,492,1,1,0,492,0.8224518895149231,data\tubelets\test\test_008090.npy
2019_09_02_C0002_3700_mavic,492,1,1,1,493,0.6178208589553833,data\tubelets\test\test_008096.npy
2019_09_02_C0002_3700_mavic,263,1,1,0,262,0.9997228980064392,data\tubelets\test\test_006283.npy
2019_09_02_C0002_2527_inspire,469,1,1,0,468,1.0,data\tubelets\test\test_014773.npy
2019_09_02_C0002_2527_inspire,469,1,1,1,469,0.9999998807907104,data\tubelets\test\test_014774.npy
2019_09_02_C0002_2527_inspire,469,1,1,2,470,0.9999995231628418,data\tubelets\test\test_014775.npy
00_06_10_to_00_06_27,343,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,757,1,1,0,756,0.9999046325683594,data\tubelets\test\test_010490.npy
2019_09_02_C0002_3700_mavic,757,1,1,1,757,0.9999774694442749,data\tubelets\test\test_010495.npy
2019_09_02_C0002_3700_mavic,757,1,1,2,758,0.9999759197235107,data\tubelets\test\test_010498.npy
00_02_45_to_00_03_10_cut,2,1,1,0,3,0.992466151714325,data\tubelets\test\test_011656.npy
2019_09_02_C0002_2527_inspire,60,1,1,0,59,0.6208509206771851,data\tubelets\test\test_013376.npy
2019_09_02_C0002_2527_inspire,60,1,1,1,60,0.99892657995224,data\tubelets\test\test_013380.npy
2019_09_02_C0002_3700_mavic,348,1,1,0,348,0.5211765170097351,data\tubelets\test\test_007081.npy
2019_09_02_C0002_3700_mavic,119,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,267,1,1,0,266,0.8207849860191345,data\tubelets\test\test_011930.npy
00_02_45_to_00_03_10_cut,267,1,1,1,268,0.8992165923118591,data\tubelets\test\test_011937.npy
00_02_45_to_00_03_10_cut,267,1,1,2,268,0.9754837155342102,data\tubelets\test\test_011938.npy
2019_09_02_C0002_2527_inspire,325,1,1,0,324,0.9999037981033325,data\tubelets\test\test_014300.npy
2019_09_02_C0002_2527_inspire,325,1,1,1,325,0.9980682730674744,data\tubelets\test\test_014302.npy
2019_09_02_C0002_2527_inspire,325,1,1,2,326,0.9999980926513672,data\tubelets\test\test_014303.npy
2019_09_02_C0002_3700_mavic,613,1,1,0,612,0.9999922513961792,data\tubelets\test\test_009633.npy
2019_09_02_C0002_3700_mavic,613,1,1,1,613,0.9999990463256836,data\tubelets\test\test_009644.npy
2019_09_02_C0002_3700_mavic,613,1,1,2,614,0.9999945163726807,data\tubelets\test\test_009653.npy
2019_09_02_C0002_3700_mavic,384,1,0,-1,-1,0.0,NO_COVERAGE
00_01_52_to_00_01_58,105,1,1,0,104,0.9997813105583191,data\tubelets\test\test_011579.npy
00_01_52_to_00_01_58,105,1,1,1,105,0.998640239238739,data\tubelets\test\test_011580.npy
00_01_52_to_00_01_58,105,1,1,2,106,0.9996125102043152,data\tubelets\test\test_011581.npy
00_06_10_to_00_06_27,464,1,1,0,463,0.9998563528060913,data\tubelets\test\test_012345.npy
00_06_10_to_00_06_27,464,1,1,1,464,0.9995062351226807,data\tubelets\test\test_012346.npy
00_06_10_to_00_06_27,464,1,1,2,465,0.9997203946113586,data\tubelets\test\test_012347.npy
2019_09_02_C0002_3700_mavic,878,1,1,0,877,0.9999983310699463,data\tubelets\test\test_011311.npy
2019_09_02_C0002_3700_mavic,878,1,1,1,878,0.9999780654907227,data\tubelets\test\test_011316.npy
2019_09_02_C0002_3700_mavic,878,1,1,2,879,0.9938617944717407,data\tubelets\test\test_011322.npy
2019_09_02_C0002_3700_mavic,649,1,1,0,648,0.9999974966049194,data\tubelets\test\test_009884.npy
2019_09_02_C0002_3700_mavic,649,1,1,1,649,0.9998894929885864,data\tubelets\test\test_009887.npy
2019_09_02_C0002_3700_mavic,649,1,1,2,650,0.9998594522476196,data\tubelets\test\test_009890.npy
00_02_45_to_00_03_10_cut,123,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,181,1,1,0,181,0.8756836652755737,data\tubelets\test\test_013785.npy
2019_09_02_C0002_2527_inspire,181,1,1,1,182,0.9996711015701294,data\tubelets\test\test_013787.npy
00_06_10_to_00_06_27,55,0,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,240,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,388,1,1,0,389,0.9984082579612732,data\tubelets\test\test_012209.npy
2019_09_02_C0002_2527_inspire,446,1,1,0,445,0.9999997615814209,data\tubelets\test\test_014718.npy
2019_09_02_C0002_2527_inspire,446,1,1,1,446,0.9999994039535522,data\tubelets\test\test_014720.npy
2019_09_02_C0002_2527_inspire,446,1,1,2,447,0.9999991655349731,data\tubelets\test\test_014722.npy
00_06_10_to_00_06_27,320,1,1,0,319,0.9999963045120239,data\tubelets\test\test_012278.npy
00_06_10_to_00_06_27,320,1,1,1,320,0.9999896287918091,data\tubelets\test\test_012279.npy
00_06_10_to_00_06_27,320,1,1,2,321,0.999990701675415,data\tubelets\test\test_012280.npy
2019_09_02_C0002_2527_inspire,217,0,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,734,1,1,0,733,0.999914288520813,data\tubelets\test\test_010390.npy
2019_09_02_C0002_3700_mavic,734,1,1,1,734,0.9997519850730896,data\tubelets\test\test_010394.npy
2019_09_02_C0002_3700_mavic,734,1,1,2,735,0.9985547661781311,data\tubelets\test\test_010401.npy
2019_09_02_C0002_3700_mavic,505,1,1,0,506,0.926209568977356,data\tubelets\test\test_008127.npy
2019_09_02_C0002_3700_mavic,96,1,0,-1,-1,0.0,NO_COVERAGE
00_06_10_to_00_06_27,356,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,770,1,1,0,769,0.9999891519546509,data\tubelets\test\test_010554.npy
2019_09_02_C0002_3700_mavic,770,1,1,1,769,0.9367748498916626,data\tubelets\test\test_010555.npy
2019_09_02_C0002_3700_mavic,770,1,1,2,770,0.9999836683273315,data\tubelets\test\test_010559.npy
2019_09_02_C0002_3700_mavic,770,1,1,3,770,0.9601233005523682,data\tubelets\test\test_010560.npy
2019_09_02_C0002_3700_mavic,770,1,1,4,770,0.5170016884803772,data\tubelets\test\test_010567.npy
2019_09_02_C0002_3700_mavic,770,1,1,5,771,0.999990701675415,data\tubelets\test\test_010568.npy
2019_09_02_C0002_3700_mavic,770,1,1,6,771,0.7415348291397095,data\tubelets\test\test_010569.npy
00_02_45_to_00_03_10_cut,244,1,1,0,243,0.7722052931785583,data\tubelets\test\test_011843.npy
00_02_45_to_00_03_10_cut,244,1,1,1,243,0.9929035305976868,data\tubelets\test\test_011847.npy
00_02_45_to_00_03_10_cut,244,1,1,2,244,0.5194103717803955,data\tubelets\test\test_011852.npy
00_02_45_to_00_03_10_cut,244,1,1,3,244,0.9934468865394592,data\tubelets\test\test_011853.npy
00_02_45_to_00_03_10_cut,244,1,1,4,245,0.5923714637756348,data\tubelets\test\test_011856.npy
2019_09_02_C0002_2527_inspire,302,1,1,0,301,0.6250948309898376,data\tubelets\test\test_014220.npy
2019_09_02_C0002_2527_inspire,302,1,1,1,302,0.6724023222923279,data\tubelets\test\test_014222.npy
00_02_45_to_00_03_10_cut,15,1,1,0,14,0.9353786706924438,data\tubelets\test\test_011664.npy
2019_09_02_C0002_2527_inspire,73,1,1,0,72,0.9810762405395508,data\tubelets\test\test_013411.npy
2019_09_02_C0002_2527_inspire,73,1,1,1,73,0.9999946355819702,data\tubelets\test\test_013417.npy
2019_09_02_C0002_2527_inspire,73,1,1,2,74,0.9998857975006104,data\tubelets\test\test_013422.npy
2019_09_02_C0002_3700_mavic,361,1,1,0,360,0.5127191543579102,data\tubelets\test\test_007212.npy
2019_09_02_C0002_3700_mavic,361,1,1,1,361,0.8165165781974792,data\tubelets\test\test_007219.npy
00_06_10_to_00_06_27,441,1,1,0,440,0.9820623993873596,data\tubelets\test\test_012322.npy
00_06_10_to_00_06_27,441,1,1,1,441,0.9883191585540771,data\tubelets\test\test_012323.npy
00_06_10_to_00_06_27,441,1,1,2,442,0.9789127707481384,data\tubelets\test\test_012324.npy
2019_09_02_C0002_2527_inspire,338,1,1,0,337,0.9999895095825195,data\tubelets\test\test_014350.npy
2019_09_02_C0002_2527_inspire,338,1,1,1,338,0.9999748468399048,data\tubelets\test\test_014359.npy
2019_09_02_C0002_2527_inspire,338,1,1,2,339,0.9999496936798096,data\tubelets\test\test_014366.npy
2019_09_02_C0002_3700_mavic,626,1,1,0,625,0.9999998807907104,data\tubelets\test\test_009743.npy
2019_09_02_C0002_3700_mavic,626,1,1,1,626,0.9999995231628418,data\tubelets\test\test_009746.npy
2019_09_02_C0002_3700_mavic,626,1,1,2,627,0.9999994039535522,data\tubelets\test\test_009751.npy
00_02_45_to_00_03_10_cut,100,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,217,1,1,0,218,0.6366304755210876,data\tubelets\test\test_005876.npy
00_01_52_to_00_01_58,118,1,1,0,117,0.9998183846473694,data\tubelets\test\test_011601.npy
00_01_52_to_00_01_58,118,1,1,1,118,0.9991757273674011,data\tubelets\test\test_011602.npy
00_01_52_to_00_01_58,118,1,1,2,119,0.9997076392173767,data\tubelets\test\test_011603.npy
00_06_10_to_00_06_27,477,1,1,0,476,0.999900221824646,data\tubelets\test\test_012358.npy
00_06_10_to_00_06_27,477,1,1,1,477,0.9999350309371948,data\tubelets\test\test_012359.npy
00_06_10_to_00_06_27,477,1,1,2,478,0.9998492002487183,data\tubelets\test\test_012360.npy
2019_09_02_C0002_3700_mavic,891,1,1,0,890,0.9945386052131653,data\tubelets\test\test_011385.npy
2019_09_02_C0002_3700_mavic,891,1,1,1,891,0.9976807832717896,data\tubelets\test\test_011387.npy
2019_09_02_C0002_3700_mavic,891,1,1,2,892,0.9997386336326599,data\tubelets\test\test_011389.npy
00_02_45_to_00_03_10_cut,365,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,136,1,1,0,135,0.7771674394607544,data\tubelets\test\test_011671.npy
00_02_45_to_00_03_10_cut,136,1,1,1,136,0.8986139297485352,data\tubelets\test\test_011672.npy
2019_09_02_C0002_2527_inspire,194,1,1,0,193,0.9991452693939209,data\tubelets\test\test_013822.npy
2019_09_02_C0002_2527_inspire,194,1,1,1,194,0.9992098808288574,data\tubelets\test\test_013826.npy
2019_09_02_C0002_2527_inspire,194,1,1,2,195,0.9976927042007446,data\tubelets\test\test_013831.npy
2019_09_02_C0002_3700_mavic,482,1,1,0,483,0.9548997282981873,data\tubelets\test\test_008045.npy
2019_09_02_C0002_3700_mavic,73,0,1,0,73,0.9099102020263672,data\tubelets\test\test_004546.npy
2019_09_02_C0002_2527_inspire,459,1,1,0,458,1.0,data\tubelets\test\test_014750.npy
2019_09_02_C0002_2527_inspire,459,1,1,1,459,1.0,data\tubelets\test\test_014753.npy
2019_09_02_C0002_2527_inspire,459,1,1,2,460,1.0,data\tubelets\test\test_014754.npy
00_06_10_to_00_06_27,333,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,747,1,1,0,746,0.999997615814209,data\tubelets\test\test_010439.npy
2019_09_02_C0002_3700_mavic,747,1,1,1,747,0.9999959468841553,data\tubelets\test\test_010447.npy
2019_09_02_C0002_3700_mavic,747,1,1,2,747,0.8683573603630066,data\tubelets\test\test_010451.npy
2019_09_02_C0002_3700_mavic,747,1,1,3,748,0.999996542930603,data\tubelets\test\test_010452.npy
2019_09_02_C0002_2527_inspire,50,1,1,0,49,0.999895453453064,data\tubelets\test\test_013330.npy
2019_09_02_C0002_2527_inspire,50,1,1,1,50,0.999563992023468,data\tubelets\test\test_013336.npy
2019_09_02_C0002_2527_inspire,50,1,1,2,50,0.7297731637954712,data\tubelets\test\test_013337.npy
2019_09_02_C0002_2527_inspire,50,1,1,3,51,0.9986506104469299,data\tubelets\test\test_013343.npy
2019_09_02_C0002_3700_mavic,338,1,1,0,337,0.9961867928504944,data\tubelets\test\test_006936.npy
2019_09_02_C0002_3700_mavic,338,1,1,1,337,0.8272597789764404,data\tubelets\test\test_006944.npy
2019_09_02_C0002_3700_mavic,338,1,1,2,338,0.9881376624107361,data\tubelets\test\test_006951.npy
2019_09_02_C0002_3700_mavic,338,1,1,3,339,0.9584656357765198,data\tubelets\test\test_006964.npy
2019_09_02_C0002_3700_mavic,109,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,257,1,1,0,256,0.8548639416694641,data\tubelets\test\test_011905.npy
2019_09_02_C0002_2527_inspire,315,1,1,0,314,0.999893069267273,data\tubelets\test\test_014258.npy
2019_09_02_C0002_2527_inspire,315,1,1,1,315,0.999985933303833,data\tubelets\test\test_014269.npy
2019_09_02_C0002_2527_inspire,315,1,1,2,316,0.9999887943267822,data\tubelets\test\test_014277.npy
2019_09_02_C0002_3700_mavic,603,1,1,0,602,0.9999986886978149,data\tubelets\test\test_009514.npy
2019_09_02_C0002_3700_mavic,603,1,1,1,602,0.627399206161499,data\tubelets\test\test_009523.npy
2019_09_02_C0002_3700_mavic,603,1,1,2,603,0.9999994039535522,data\tubelets\test\test_009526.npy
2019_09_02_C0002_3700_mavic,603,1,1,3,604,0.9999982118606567,data\tubelets\test\test_009539.npy
2019_09_02_C0002_3700_mavic,194,1,1,0,193,0.9811267256736755,data\tubelets\test\test_005747.npy
2019_09_02_C0002_3700_mavic,194,1,1,1,194,0.9986577033996582,data\tubelets\test\test_005752.npy
2019_09_02_C0002_3700_mavic,194,1,1,2,195,0.9893755912780762,data\tubelets\test\test_005755.npy
00_01_52_to_00_01_58,95,1,1,0,94,0.9969124794006348,data\tubelets\test\test_011565.npy
00_01_52_to_00_01_58,95,1,1,1,95,0.9993809461593628,data\tubelets\test\test_011566.npy
00_01_52_to_00_01_58,95,1,1,2,96,0.9990203380584717,data\tubelets\test\test_011569.npy
00_06_10_to_00_06_27,454,1,1,0,453,0.9672233462333679,data\tubelets\test\test_012335.npy
00_06_10_to_00_06_27,454,1,1,1,454,0.9791451692581177,data\tubelets\test\test_012336.npy
00_06_10_to_00_06_27,454,1,1,2,455,0.9828406572341919,data\tubelets\test\test_012337.npy
2019_09_02_C0002_3700_mavic,868,1,1,0,867,0.9998732805252075,data\tubelets\test\test_011210.npy
2019_09_02_C0002_3700_mavic,868,1,1,1,868,0.9998295307159424,data\tubelets\test\test_011216.npy
2019_09_02_C0002_3700_mavic,868,1,1,2,869,0.999970555305481,data\tubelets\test\test_011220.npy
00_02_45_to_00_03_10_cut,113,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,171,1,1,0,170,0.7116712331771851,data\tubelets\test\test_013756.npy
2019_09_02_C0002_2527_inspire,171,1,1,1,171,0.9982795715332031,data\tubelets\test\test_013758.npy
2019_09_02_C0002_2527_inspire,171,1,1,2,172,0.9969292283058167,data\tubelets\test\test_013760.npy
2019_09_02_C0002_3700_mavic,459,1,1,0,458,0.999931812286377,data\tubelets\test\test_007952.npy
2019_09_02_C0002_3700_mavic,459,1,1,1,459,0.9998373985290527,data\tubelets\test\test_007957.npy
2019_09_02_C0002_3700_mavic,459,1,1,2,460,0.9998694658279419,data\tubelets\test\test_007960.npy
2019_09_02_C0002_3700_mavic,230,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,378,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,436,1,1,0,435,0.9971883893013,data\tubelets\test\test_014704.npy
2019_09_02_C0002_2527_inspire,436,1,1,1,436,0.9999980926513672,data\tubelets\test\test_014705.npy
2019_09_02_C0002_2527_inspire,436,1,1,2,437,0.9999990463256836,data\tubelets\test\test_014706.npy
00_06_10_to_00_06_27,310,1,1,0,309,0.999914288520813,data\tubelets\test\test_012268.npy
00_06_10_to_00_06_27,310,1,1,1,310,0.9999558925628662,data\tubelets\test\test_012269.npy
00_06_10_to_00_06_27,310,1,1,2,311,0.9999434947967529,data\tubelets\test\test_012270.npy
2019_09_02_C0002_3700_mavic,724,1,1,0,725,0.9461291432380676,data\tubelets\test\test_010353.npy
2019_09_02_C0002_3700_mavic,495,1,1,0,494,0.9992197751998901,data\tubelets\test\test_008099.npy
2019_09_02_C0002_2527_inspire,27,1,1,0,26,0.6879333257675171,data\tubelets\test\test_013095.npy
2019_09_02_C0002_2527_inspire,27,1,1,1,27,0.8925837278366089,data\tubelets\test\test_013121.npy
2019_09_02_C0002_2527_inspire,27,1,1,2,28,0.9995899796485901,data\tubelets\test\test_013141.npy
2019_09_02_C0002_3700_mavic,86,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,234,1,1,0,233,0.9986727237701416,data\tubelets\test\test_011824.npy
2019_09_02_C0002_2527_inspire,292,1,1,0,291,0.9975546002388,data\tubelets\test\test_014188.npy
2019_09_02_C0002_2527_inspire,292,1,1,1,292,0.9986810088157654,data\tubelets\test\test_014190.npy
2019_09_02_C0002_2527_inspire,292,1,1,2,292,0.8681358098983765,data\tubelets\test\test_014191.npy
2019_09_02_C0002_2527_inspire,292,1,1,3,293,0.8312591314315796,data\tubelets\test\test_014194.npy
2019_09_02_C0002_2527_inspire,292,1,1,4,293,0.999556839466095,data\tubelets\test\test_014195.npy
2019_09_02_C0002_2527_inspire,63,1,1,0,62,0.995063841342926,data\tubelets\test\test_013383.npy
2019_09_02_C0002_2527_inspire,63,1,1,1,63,0.8509362936019897,data\tubelets\test\test_013388.npy
2019_09_02_C0002_3700_mavic,580,1,1,0,579,0.999976634979248,data\tubelets\test\test_008894.npy
2019_09_02_C0002_3700_mavic,580,1,1,1,580,0.9999873638153076,data\tubelets\test\test_008913.npy
2019_09_02_C0002_3700_mavic,580,1,1,2,581,0.9999916553497314,data\tubelets\test\test_008935.npy
2019_09_02_C0002_3700_mavic,351,1,1,0,351,0.5127303004264832,data\tubelets\test\test_007119.npy
00_01_52_to_00_01_58,72,1,1,0,71,0.9978888630867004,data\tubelets\test\test_011538.npy
00_01_52_to_00_01_58,72,1,1,1,72,0.9987537860870361,data\tubelets\test\test_011540.npy
00_01_52_to_00_01_58,72,1,1,2,73,0.9996699094772339,data\tubelets\test\test_011541.npy
00_06_10_to_00_06_27,431,1,1,0,430,0.8842121958732605,data\tubelets\test\test_012312.npy
00_06_10_to_00_06_27,431,1,1,1,431,0.6514153480529785,data\tubelets\test\test_012313.npy
00_06_10_to_00_06_27,431,1,1,2,432,0.9675117135047913,data\tubelets\test\test_012314.npy
2019_09_02_C0002_3700_mavic,845,1,1,0,844,0.9999700784683228,data\tubelets\test\test_011007.npy
2019_09_02_C0002_3700_mavic,845,1,1,1,845,0.9999219179153442,data\tubelets\test\test_011012.npy
2019_09_02_C0002_3700_mavic,845,1,1,2,846,0.9999480247497559,data\tubelets\test\test_011019.npy
2019_09_02_C0002_3700_mavic,616,1,1,0,615,0.9999996423721313,data\tubelets\test\test_009665.npy
2019_09_02_C0002_3700_mavic,616,1,1,1,616,0.9999997615814209,data\tubelets\test\test_009673.npy
2019_09_02_C0002_3700_mavic,616,1,1,2,617,0.9999997615814209,data\tubelets\test\test_009680.npy
00_02_45_to_00_03_10_cut,90,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,148,1,1,0,147,0.9999921321868896,data\tubelets\test\test_013636.npy
2019_09_02_C0002_2527_inspire,148,1,1,1,148,0.9910284876823425,data\tubelets\test\test_013641.npy
2019_09_02_C0002_2527_inspire,148,1,1,2,149,0.9620752334594727,data\tubelets\test\test_013646.npy
2019_09_02_C0002_3700_mavic,207,1,1,0,206,0.9997214674949646,data\tubelets\test\test_005799.npy
2019_09_02_C0002_3700_mavic,207,1,1,1,207,0.9997174143791199,data\tubelets\test\test_005804.npy
2019_09_02_C0002_3700_mavic,207,1,1,2,208,0.999980092048645,data\tubelets\test\test_005812.npy
00_01_52_to_00_01_58,108,1,1,0,107,0.9998353719711304,data\tubelets\test\test_011582.npy
00_01_52_to_00_01_58,108,1,1,1,108,0.9997462630271912,data\tubelets\test\test_011583.npy
00_01_52_to_00_01_58,108,1,1,2,109,0.9999291896820068,data\tubelets\test\test_011584.npy
2019_09_02_C0002_3700_mavic,881,1,1,0,880,0.9999996423721313,data\tubelets\test\test_011332.npy
2019_09_02_C0002_3700_mavic,881,1,1,1,881,0.9999862909317017,data\tubelets\test\test_011340.npy
2019_09_02_C0002_3700_mavic,881,1,1,2,882,1.0,data\tubelets\test\test_011346.npy
00_02_45_to_00_03_10_cut,355,1,1,0,356,0.9013550877571106,data\tubelets\test\test_012145.npy
2019_09_02_C0002_2527_inspire,413,1,1,0,412,0.9999984502792358,data\tubelets\test\test_014648.npy
2019_09_02_C0002_2527_inspire,413,1,1,1,413,0.9999994039535522,data\tubelets\test\test_014649.npy
2019_09_02_C0002_2527_inspire,413,1,1,2,414,0.9999986886978149,data\tubelets\test\test_014650.npy
00_06_10_to_00_06_27,287,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,184,1,1,0,183,0.9766396284103394,data\tubelets\test\test_013790.npy
2019_09_02_C0002_2527_inspire,184,1,1,1,184,0.9992417097091675,data\tubelets\test\test_013792.npy
2019_09_02_C0002_2527_inspire,184,1,1,2,185,0.9994358420372009,data\tubelets\test\test_013794.npy
00_06_10_to_00_06_27,58,0,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,472,1,1,0,471,0.9968239068984985,data\tubelets\test\test_008010.npy
2019_09_02_C0002_3700_mavic,63,0,1,0,62,0.8472395539283752,data\tubelets\test\test_004248.npy
2019_09_02_C0002_3700_mavic,63,0,1,1,63,0.984295129776001,data\tubelets\test\test_004278.npy
2019_09_02_C0002_2527_inspire,449,1,1,0,448,0.9999977350234985,data\tubelets\test\test_014723.npy
2019_09_02_C0002_2527_inspire,449,1,1,1,449,0.6744095087051392,data\tubelets\test\test_014725.npy
2019_09_02_C0002_2527_inspire,449,1,1,2,449,0.9999896287918091,data\tubelets\test\test_014726.npy
2019_09_02_C0002_2527_inspire,449,1,1,3,450,0.9999995231628418,data\tubelets\test\test_014728.npy
00_06_10_to_00_06_27,323,1,1,0,322,0.9999723434448242,data\tubelets\test\test_012281.npy
00_06_10_to_00_06_27,323,1,1,1,323,0.9999878406524658,data\tubelets\test\test_012282.npy
00_06_10_to_00_06_27,323,1,1,2,324,0.9999828338623047,data\tubelets\test\test_012283.npy
2019_09_02_C0002_3700_mavic,737,1,1,0,736,0.9994621872901917,data\tubelets\test\test_010405.npy
2019_09_02_C0002_3700_mavic,737,1,1,1,737,0.9990261793136597,data\tubelets\test\test_010408.npy
2019_09_02_C0002_3700_mavic,737,1,1,2,738,0.9999923706054688,data\tubelets\test\test_010412.npy
00_02_45_to_00_03_10_cut,211,1,1,0,210,0.5297307968139648,data\tubelets\test\test_011781.npy
00_02_45_to_00_03_10_cut,211,1,1,1,210,0.8748410940170288,data\tubelets\test\test_011782.npy
2019_09_02_C0002_2527_inspire,40,1,1,0,39,0.9998001456260681,data\tubelets\test\test_013276.npy
2019_09_02_C0002_2527_inspire,40,1,1,1,40,0.9560081362724304,data\tubelets\test\test_013282.npy
2019_09_02_C0002_2527_inspire,40,1,1,2,41,0.9999881982803345,data\tubelets\test\test_013285.npy
2019_09_02_C0002_3700_mavic,328,1,1,0,327,0.8999221324920654,data\tubelets\test\test_006830.npy
